name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/I_6_20b_0.05,21,1.2700763421375575e-2,0.37073985479959254,9.999363461102822e-3,4.511901265522065e-2,5.049586669837588e-2,40.49332345311001,0.9495041333016241,-39.49332345311001,id(x0^(-3)*x1^(2)*x2^(-2)) + sqrt.abs(x0^(-3)) + id(x0^(-3)*x1^(-3)*x2^(3)) + exp(x0^(-1)*x1^(-3)*x2^(2))
results/I_6_20b_0.05,22,1.2700763421375575e-2,0.37073985479959254,9.999363461102822e-3,4.511901265522065e-2,5.049586669837588e-2,40.49332345311001,0.9495041333016241,-39.49332345311001,id(x0^(-3)*x1^(2)*x2^(-2)) + sqrt.abs(x0^(-3)) + id(x0^(-3)*x1^(-3)*x2^(3)) + exp(x0^(-1)*x1^(-3)*x2^(2))
results/I_6_20b_0.05,23,1.3008419073047572e-2,3.407321313339359e-2,1.0240509995499945e-2,1.2601787842118968e-2,5.297185929881791e-2,0.3420353954442537,0.9470281407011821,0.6579646045557463,cos(x0^(-2)*x1^(-3)*x2^(2)) + id(x0^(-1)) + cos(x0^(-2)*x1^(-2)*x2^(2)) + cos(x0^(-2)*x1^(2)*x2^(-2))
results/I_6_20b_0.05,22,1.2700763421375575e-2,0.37073985479959254,9.999363461102822e-3,4.511901265522065e-2,5.049586669837588e-2,40.49332345311001,0.9495041333016241,-39.49332345311001,id(x0^(-3)*x1^(2)*x2^(-2)) + sqrt.abs(x0^(-3)) + id(x0^(-3)*x1^(-3)*x2^(3)) + exp(x0^(-1)*x1^(-3)*x2^(2))
results/I_6_20b_0.05,22,1.2694492172195485e-2,4.130853157419606e-2,1.0071986738783035e-2,1.3052403671783074e-2,5.044601237535544e-2,0.5027179422133305,0.9495539876246446,0.49728205778666945,tanh(x0*x1^(3)*x2^(-1)) + cos(x0^(-2)*x1^(2)*x2^(-2)) + sqrt.abs(x0^(-2)) + cos(x0^(-2)*x1^(-2)*x2^(2))
results/I_6_20b_0.05,31,1.2700763421375575e-2,0.37073985479959254,9.999363461102822e-3,4.511901265522065e-2,5.049586669837588e-2,40.49332345311001,0.9495041333016241,-39.49332345311001,id(x0^(-3)*x1^(2)*x2^(-2)) + sqrt.abs(x0^(-3)) + id(x0^(-3)*x1^(-3)*x2^(3)) + exp(x0^(-1)*x1^(-3)*x2^(2))
results/I_6_20b_0.05,24,1.3120952431629758e-2,1.828253900919228e-2,1.0432860810371125e-2,1.1840045072592847e-2,5.38923224819272e-2,9.84731632652631e-2,0.9461076775180728,0.9015268367347369,tanh(x1^(-2)*x2^(2)) + tanh(x0^(-1)*x1^(2)*x2^(-2)) + tanh(x1^(3)*x2^(-3)) + sqrt.abs(x0^(-1)*x1^(-3)*x2^(2))
results/I_6_20b_0.05,24,1.2475314516537342e-2,1.6089492061048517e-2,9.446678311104543e-3,6.1013092838349756e-3,4.8719091914000666e-2,7.626574889028571e-2,0.9512809080859993,0.9237342511097143,id(x0^(-3)*x1^(2)*x2) + id(x0^(-3)*x1^(3)*x2^(-1)) + id(x0^(-3)*x1^(-1)*x2^(3)) + id(x0^(-1))
results/I_6_20b_0.05,29,1.2816254403064449e-2,1.6669386106166348e-2,9.954332731043047e-3,9.403597741311786e-3,5.1418383251719005e-2,8.186232663910589e-2,0.948581616748281,0.9181376733608941,id(x0^(-2)*x1^(-3)*x2^(2)) + sqrt.abs(x0^(-2)) + cos(x0^(-2)*x1^(2)*x2^(-2)) + exp(x0^(-1)*x1^(-3)*x2)
results/I_6_20b_0.05,23,1.2902733946227674e-2,3.7835657939777466e-2,1.0263456650116153e-2,1.1233508541217125e-2,5.21146304271004e-2,0.4217425819819808,0.9478853695728996,0.5782574180180193,sqrt.abs(x0^(-3)) + cos(x0^(-2)*x1^(-3)*x2^(2)) + cos(x0^(-2)*x1^(-2)*x2^(2)) + id(x0^(-3)*x1^(2)*x2^(-2))
results/I_6_20b_0.05,28,1.3008419073047577e-2,3.407321313339361e-2,1.0240509995499945e-2,1.2601787842118975e-2,5.297185929881795e-2,0.3420353954442539,0.947028140701182,0.6579646045557461,cos(x0^(-2)*x1^(-3)*x2^(2)) + cos(x0^(-2)*x1^(-2)*x2^(2)) + cos(x0^(-2)*x1^(2)*x2^(-2)) + id(x0^(-1))
results/I_6_20b_0.05,24,1.2817856317934822e-2,5.1017932577195876e-2,1.004916610804842e-2,1.00521784866276e-2,5.1431237712588326e-2,0.7668149697579564,0.9485687622874117,0.23318503024204362,cos(x0^(-2)*x1^(-2)*x2^(2)) + tanh(x0^(2)*x1^(3)*x2^(-2)) + id(x0^(-3)*x1^(3)*x2^(-2)) + sqrt.abs(x0^(-3))
results/I_6_20b_0.05,23,1.3910918079694799e-2,1.789637246698824e-2,1.1062563882151655e-2,1.1877889223637743e-2,6.057700033244536e-2,9.435716663085349e-2,0.9394229996675546,0.9056428333691465,exp(x1^(3)*x2^(-1)) + tanh(x0^(-1)*x1^(3)*x2^(-3)) + tanh(x1^(-3)*x2^(3)) + log(x0^(3)*x1)
results/I_6_20b_0.05,23,1.3250487947607926e-2,1.9707606784119282e-2,9.97182151071252e-3,7.6826546775785485e-3,5.496167005551944e-2,0.1144228203881811,0.9450383299444806,0.8855771796118189,id(x0^(-3)*x2^(3)) + id(x0^(-3)*x1^(-1)*x2^(3)) + sqrt.abs(x0^(-2)) + id(x0^(-3)*x1^(3)*x2^(-2))
results/I_6_20b_0.05,26,1.281785631793483e-2,5.101793257719596e-2,1.0049166108048416e-2,1.0052178486627652e-2,5.143123771258839e-2,0.7668149697579588,0.9485687622874116,0.23318503024204118,tanh(x0^(2)*x1^(3)*x2^(-2)) + id(x0^(-3)*x1^(3)*x2^(-2)) + sqrt.abs(x0^(-3)) + cos(x0^(-2)*x1^(-2)*x2^(2))
results/I_6_20b_0.05,25,1.3765712530758083e-2,1.6452574067872937e-2,1.1230162778296571e-2,1.2325756034786844e-2,5.9318965667429085e-2,7.974667433876638e-2,0.9406810343325709,0.9202533256612336,tanh(x1^(-2)) + tanh(x0^(-1)*x1^(2)*x2^(-2)) + tanh(x1^(-3)*x2^(3)) + cos(x1*x2^(-1))
