name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/I_26_2_0.05,19,0.11156932028179636,6.483333446630074e-2,8.775421992549313e-2,4.478378206943298e-2,4.5823269115196234e-2,2.08577849982716e-2,0.9541767308848038,0.9791422150017284,exp(x0) + sqrt.abs(x0^(3)*x1^(3)) + sin(x1) + id(x1^(2))
results/I_26_2_0.05,20,0.11222759059905656,6.443271373821981e-2,8.715461878725544e-2,4.645131759750016e-2,4.6365588158496375e-2,2.0600810896048663e-2,0.9536344118415037,0.9793991891039513,sqrt.abs(x1^(3)) + sin(x1) + sqrt.abs(x0^(3)*x1^(2)) + sqrt.abs(x0^(3))
results/I_26_2_0.05,19,0.11683332170779415,5.428761393621675e-2,9.175267728257058e-2,3.973587371690875e-2,5.024929160465772e-2,1.4624228933992872e-2,0.9497507083953423,0.9853757710660072,sqrt.abs(x0^(2)*x1^(-1)) + tanh(x0^(-1)) + tanh(x0) + sqrt.abs(x0^(2)*x1^(-3))
results/I_26_2_0.05,19,0.11333689140963046,3.197100242412513e-2,9.016305720570297e-2,1.8014601044108885e-2,4.7286708855477366e-2,5.072055256498473e-3,0.9527132911445226,0.9949279447435015,tanh(x0^(-3)*x1) + sqrt.abs(x0^(2)*x1^(3)) + id(x0*x1^(3)) + id(x0*x1^(2))
results/I_26_2_0.05,19,0.11156932028179628,6.483333446630062e-2,8.775421992549318e-2,4.47837820694331e-2,4.582326911519617e-2,2.085778499827152e-2,0.9541767308848038,0.9791422150017285,sqrt.abs(x0^(3)*x1^(3)) + sin(x1) + exp(x0) + id(x1^(2))
results/I_26_2_0.05,18,0.11873254751792399,8.396762548420118e-2,9.222480335185392e-2,6.476926667336963e-2,5.189626075700584e-2,3.4986074235843725e-2,0.9481037392429942,0.9650139257641562,id(x1^(2)) + id(x0^(2)) + id(x0^(2)*x1) + sin(x1)
results/I_26_2_0.05,19,0.11538348981764213,3.1318552376027854e-2,8.934674229442824e-2,2.1899506160118973e-2,4.9009902138451106e-2,4.867151095573204e-3,0.9509900978615489,0.9951328489044268,id(x0*x1^(2)) + sqrt.abs(x0^(2)*x1^(2)) + sqrt.abs(x0^(2)*x1) + tanh(x0*x1^(-1))
results/I_26_2_0.05,19,0.11333689140963046,3.197100242412513e-2,9.016305720570297e-2,1.8014601044108885e-2,4.7286708855477366e-2,5.072055256498473e-3,0.9527132911445226,0.9949279447435015,tanh(x0^(-3)*x1) + sqrt.abs(x0^(2)*x1^(3)) + id(x0*x1^(3)) + id(x0*x1^(2))
results/I_26_2_0.05,19,0.11333689140963044,3.197100242412306e-2,9.016305720570347e-2,1.8014601044108743e-2,4.728670885547734e-2,5.072055256497817e-3,0.9527132911445226,0.9949279447435022,sqrt.abs(x0^(2)*x1^(3)) + tanh(x0^(-3)*x1) + id(x0*x1^(2)) + id(x0*x1^(3))
results/I_26_2_0.05,18,0.11222759059905654,6.443271373821974e-2,8.715461878725538e-2,4.645131759750001e-2,4.636558815849637e-2,2.060081089604861e-2,0.9536344118415037,0.9793991891039514,sqrt.abs(x1^(3)) + sqrt.abs(x0^(3)*x1^(2)) + sin(x1) + sqrt.abs(x0^(3))
results/I_26_2_0.05,18,0.11333689140963062,3.197100242412423e-2,9.016305720570342e-2,1.801460104411123e-2,4.7286708855477484e-2,5.072055256498185e-3,0.9527132911445225,0.9949279447435018,id(x0*x1^(3)) + tanh(x0^(-3)*x1) + sqrt.abs(x0^(2)*x1^(3)) + id(x0*x1^(2))
results/I_26_2_0.05,19,0.1115693202817963,6.48333344663005e-2,8.77542199254933e-2,4.478378206943323e-2,4.5823269115196186e-2,2.0857784998271456e-2,0.9541767308848038,0.9791422150017286,exp(x0) + sqrt.abs(x0^(3)*x1^(3)) + id(x1^(2)) + sin(x1)
results/I_26_2_0.05,18,0.11683332170779415,5.428761393621675e-2,9.175267728257058e-2,3.973587371690875e-2,5.024929160465772e-2,1.4624228933992872e-2,0.9497507083953423,0.9853757710660072,sqrt.abs(x0^(2)*x1^(-1)) + tanh(x0^(-1)) + tanh(x0) + sqrt.abs(x0^(2)*x1^(-3))
results/I_26_2_0.05,19,0.11222759059905654,6.443271373821974e-2,8.715461878725538e-2,4.645131759750001e-2,4.636558815849637e-2,2.060081089604861e-2,0.9536344118415037,0.9793991891039514,sqrt.abs(x1^(3)) + sqrt.abs(x0^(3)*x1^(2)) + sin(x1) + sqrt.abs(x0^(3))
results/I_26_2_0.05,27,0.11367879857615575,3.0756148370624396e-2,9.037042862279017e-2,1.7802620659602985e-2,4.7572441968557824e-2,4.693916546883882e-3,0.9524275580314422,0.9953060834531161,sqrt.abs(x0^(2)*x1^(3)) + cos(x0^(3)*x1^(-1)) + id(x0*x1^(3)) + id(x0*x1^(2))
results/I_26_2_0.05,22,0.11333689140963048,3.197100242412242e-2,9.016305720570349e-2,1.801460104410904e-2,4.728670885547737e-2,5.072055256497614e-3,0.9527132911445226,0.9949279447435024,tanh(x0^(-3)*x1) + sqrt.abs(x0^(2)*x1^(3)) + id(x0*x1^(2)) + id(x0*x1^(3))
results/I_26_2_0.05,22,0.1121386281222759,6.0175858823406765e-2,8.653551224229565e-2,4.185218657809002e-2,4.629210956592225e-2,1.796867541845869e-2,0.9537078904340778,0.9820313245815413,sqrt.abs(x0^(3)*x1^(2)) + sqrt.abs(x0^(3)*x1) + sin(x1) + id(x1^(2))
results/I_26_2_0.05,19,0.11333689140963062,3.197100242412736e-2,9.016305720570285e-2,1.80146010441093e-2,4.7286708855477484e-2,5.0720552564991785e-3,0.9527132911445225,0.9949279447435008,id(x0*x1^(2)) + tanh(x0^(-3)*x1) + id(x0*x1^(3)) + sqrt.abs(x0^(2)*x1^(3))
results/I_26_2_0.05,19,0.1115693202817963,6.48333344663005e-2,8.77542199254933e-2,4.478378206943323e-2,4.5823269115196186e-2,2.0857784998271456e-2,0.9541767308848038,0.9791422150017286,exp(x0) + sqrt.abs(x0^(3)*x1^(3)) + id(x1^(2)) + sin(x1)
results/I_26_2_0.05,19,0.11423722643453264,2.965437977791413e-2,8.848039907051061e-2,2.016400489214486e-2,4.804097307833777e-2,4.363642467915807e-3,0.9519590269216622,0.9956363575320842,tanh(x0*x1^(-1)) + sqrt.abs(x0^(2)*x1) + id(x0*x1^(3)) + sqrt.abs(x0^(2)*x1^(2))
