name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/WavePower_1,23,2372.00841412412,1645.9228904061058,1907.0391127240625,1289.0972922886303,0.4014496532095241,0.31554420152537527,0.598550346790476,0.6844557984746247,sqrt.abs(x0^(5)*x1^(-5)*x2^(3)*x3^(4)*x4^(-5)) + cos(x0^(3)*x1^(-5)*x2^(3)*x3^(5)) + cos(x0^(3)*x1^(5)*x2^(-1)*x3^(4)*x4^(5)) + sin(x1^(-1)*x2^(3)*x3^(3)*x4^(5))
results/WavePower_1,23,2404.6154917069393,1712.4877429969536,1918.8455640223974,1299.9124538858573,0.4125626595271111,0.34158294388675,0.587437340472889,0.6584170561132501,sin(x0*x1^(-1)*x2^(5)*x4^(5)) + sqrt.abs(x0^(5)*x1^(-4)*x2^(3)*x3^(5)*x4^(-5)) + cos(x0^(4)*x1^(-1)*x2^(-5)*x3^(-3)*x4^(5)) + id(x0*x1^(3)*x2^(2)*x3^(2)*x4^(5))
results/WavePower_1,23,2221.330599577714,1759.747500985982,1825.4000573948479,1363.6508269296544,0.35206676926224767,0.3606965163738347,0.6479332307377523,0.6393034836261653,cos(x0^(3)*x1^(-4)*x2^(-2)*x3^(5)*x4^(-5)) + sqrt.abs(x0^(4)*x1^(-5)*x2^(3)*x3^(5)*x4^(-5)) + cos(x0^(3)*x1^(-4)*x2*x3^(5)*x4^(-5)) + id(x0^(2)*x2*x3^(5)*x4^(5))
results/WavePower_1,19,2517.0584134760406,1322.1014723404435,2046.5701851909832,1070.8935987838365,0.4520487006879423,0.20359673606375545,0.5479512993120578,0.7964032639362446,sin(x0^(5)*x1^(-1)*x2^(5)*x3^(5)*x4^(-2)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(4)*x3^(5)*x4^(-5)) + id(x0^(2)*x1^(5)*x2^(4)*x3^(2)*x4^(5))
results/WavePower_1,22,2322.001815254004,1908.761329253802,1853.2747819311307,1599.3259366242646,0.38470138196270637,0.4243698187098877,0.6152986180372937,0.5756301812901122,id(x0^(4)*x1^(-5)*x2^(3)*x3^(3)*x4^(-5)) + cos(x0^(-2)*x1^(2)*x2^(5)*x3^(5)*x4^(-5)) + cos(x2*x3^(5)*x4^(3)) + cos(x0^(5)*x1^(-5)*x2^(5)*x3^(5)*x4^(-2))
results/WavePower_1,23,2432.9753623773663,1520.4503526109715,1882.411832488072,1206.8201621581138,0.4223515172693458,0.26926860533916475,0.5776484827306543,0.7307313946608354,sqrt.abs(x0*x1^(-5)*x2^(-5)*x3^(-2)) + cos(x1^(2)*x2^(3)*x3^(-5)*x4^(-1)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(4)*x3^(5)*x4^(-5)) + id(x0*x1*x2*x3^(2)*x4^(5))
results/WavePower_1,20,2531.9368453632583,1336.0378638764635,1967.9477287051518,1044.416238974346,0.4574086509618312,0.2079116219548523,0.5425913490381689,0.7920883780451478,id(x0^(2)*x1*x2*x3^(4)*x4^(5)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(3)*x3^(5)*x4^(-5)) + cos(x0^(5)*x1^(-5)*x2^(5)*x3^(5)*x4^(-2))
results/WavePower_1,20,2490.13228753254,1492.9322221530294,1955.7230528680648,1187.2289469165603,0.442428887431782,0.25960999976113686,0.557571112568218,0.7403900002388631,cos(x0*x2^(2)*x3^(-5)*x4^(5)) + id(x0*x2*x3^(5)*x4^(5)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(4)*x3^(5)*x4^(-4))
results/WavePower_1,23,2272.200968169498,1876.226927771102,1748.5529525484683,1475.3440081999067,0.368376670003712,0.41002653490437874,0.6316233299962879,0.5899734650956212,id(x0*x1*x3^(5)*x4^(5)) + sin(x0^(-5)*x2^(2)*x3^(-5)*x4^(5)) + sqrt.abs(x0^(4)*x1^(-5)*x2^(3)*x3^(4)*x4^(-5)) + sin(x0^(3)*x1^(-5)*x2^(-4)*x3^(5)*x4^(-4))
results/WavePower_1,22,2435.1951849672882,2160.457600063552,1958.5823047328731,1378.4693760241164,0.4231225675290457,0.5436666946174866,0.5768774324709544,0.4563333053825134,tanh(x0^(2)*x3^(-5)*x4) + sqrt.abs(x0^(5)*x1^(-5)*x2^(4)*x3^(4)*x4^(-5)) + id(x1*x2*x3^(5)*x4^(5)) + cos(x1^(2)*x3^(-5)*x4^(4))
results/WavePower_1,24,2348.4474788748425,1601.2546920388418,1850.6326955553243,1190.5089886712378,0.39351413840220706,0.29864968726151364,0.6064858615977929,0.7013503127384864,id(x0^(3)*x1^(-4)*x2^(2)*x3^(3)*x4^(-5)) + id(x0^(3)*x1^(-5)*x2^(-3)*x3^(-5)*x4^(-3)) + sin(x0^(3)*x2^(-1)*x3^(5)) + cos(x0^(4)*x1^(-5)*x2^(3)*x3^(4)*x4^(3))
results/WavePower_1,27,2373.1561580115253,1636.9674196008402,1953.4084911696962,1324.3715127907647,0.4018382461480237,0.3121197893846035,0.5981617538519763,0.6878802106153965,sin(x0^(4)*x1^(-2)*x2) + id(x0^(-1)*x1*x2*x3^(5)*x4^(5)) + sin(x0^(3)*x1^(-5)*x2*x3^(5)*x4^(-5)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(4)*x3^(5)*x4^(-5))
results/WavePower_1,27,2385.3772745638003,1750.5165866165971,1884.4285476258976,1339.5457740514282,0.4059876207801536,0.3569223091038979,0.5940123792198464,0.643077690896102,id(x0^(2)*x1^(5)*x2^(5)*x3*x4^(5)) + sin(x0^(5)*x1^(3)*x2^(5)*x4^(-4)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(-5)*x3^(-5)*x4^(-3)) + sqrt.abs(x0^(4)*x1^(-5)*x2^(3)*x3^(4)*x4^(-5))
results/WavePower_1,23,2339.5309933471085,1953.0352989877786,1862.8146556840368,1579.343578602584,0.3905316555575048,0.4442847630293471,0.6094683444424953,0.5557152369706528,cos(x0^(3)*x1^(-5)*x2^(3)*x3^(5)) + sin(x0^(3)*x1^(-5)*x2*x3^(5)*x4^(-5)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(4)*x3^(5)*x4^(-5)) + sin(x3*x4^(-5))
results/WavePower_1,20,2508.257040042882,1348.9226547251528,1987.2122862176382,1018.3405804063385,0.44889287931225946,0.21194117160085305,0.5511071206877405,0.788058828399147,id(x1^(2)*x2*x3^(4)*x4^(5)) + sqrt.abs(x0^(4)*x1^(-5)*x2^(3)*x3^(4)*x4^(-5)) + sin(x1*x2*x3^(4)*x4^(5))
results/WavePower_1,24,2561.9441687334393,1115.6030761074685,2008.9670790315429,819.5568908503781,0.468314881941879,0.14496415882273433,0.531685118058121,0.8550358411772656,log(x1^(-2)*x2^(-2)*x3^(-4)*x4^(-1)) + id(x0^(5)*x1^(-5)*x2^(3)*x3^(3)*x4^(-5)) + id(x1^(2)*x2*x3^(2)*x4^(5))
results/WavePower_1,19,2541.9405176625623,1302.7314081196637,2050.6045211949017,1015.9422403980851,0.4610302307627005,0.1976746603993975,0.5389697692372994,0.8023253396006025,cos(x0^(-4)*x1^(2)*x2^(3)*x3^(5)*x4^(5)) + sqrt.abs(x0^(5)*x1^(-5)*x2^(3)*x3^(5)*x4^(-5)) + id(x0*x1^(2)*x2*x3^(5)*x4^(5))
