name,time,RMSE_train,RMSE_test,MAE_train,MAE_test,NMSE_train,NMSE_test,r2_train,r2_test,expr
results/I_15_3x_0.1,22,0.40761623228503957,0.26474168548132637,0.32485789854523717,0.21396604024596652,7.623307240999781e-2,2.984804213777436e-2,0.9237669275900022,0.9701519578622256,tanh(x0^(3)*x1^(-3)*x2^(-3)*x3^(3)) + id(x0) + cos(x0^(3)*x3^(-3)) + id(x0*x1*x3^(2))
results/I_15_3x_0.1,22,0.40964899522063153,0.2983931596053336,0.33533591702274534,0.24489206578885128,7.699530978059368e-2,3.7918305075442665e-2,0.9230046902194063,0.9620816949245573,id(x0^(2)*x1^(-3)*x2^(2)*x3^(-2)) + cos(x0^(3)*x3^(-3)) + sqrt.abs(x0^(2)*x1^(2)*x3^(3)) + sqrt.abs(x0^(2))
results/I_15_3x_0.1,23,0.4142311254196075,0.2346041837558479,0.333915432376732,0.17392688100039347,7.872740567353598e-2,2.3439195191583863e-2,0.921272594326464,0.9765608048084161,cos(x0*x1^(-3)*x3^(-2)) + tanh(x0^(3)*x1^(-3)*x2^(-3)*x3^(3)) + id(x0*x1*x3^(3)) + sqrt.abs(x0^(3))
results/I_15_3x_0.1,22,0.40909870986830055,0.2724808859671829,0.33095981677631137,0.2202018330499024,7.678859166794898e-2,3.161864653649288e-2,0.9232114083320511,0.9683813534635071,tanh(x0^(-3)*x1^(3)*x2^(2)) + cos(x0^(3)*x3^(-3)) + id(x0) + id(x0*x1*x3^(2))
results/I_15_3x_0.1,22,0.40761623228503957,0.26474168548132637,0.32485789854523717,0.21396604024596652,7.623307240999781e-2,2.984804213777436e-2,0.9237669275900022,0.9701519578622256,tanh(x0^(3)*x1^(-3)*x2^(-3)*x3^(3)) + id(x0) + cos(x0^(3)*x3^(-3)) + id(x0*x1*x3^(2))
results/I_15_3x_0.1,22,0.42122012073427034,0.34639857055504764,0.34591111427741583,0.2687074117864221,8.140642806315486e-2,5.110029091462626e-2,0.9185935719368451,0.9488997090853737,log(x0^(3)*x1^(-2)*x3^(-3)) + cos(x0^(3)*x3^(-3)) + sqrt.abs(x1^(-2)*x3^(-3)) + id(x1^(-3)*x2^(3)*x3^(-1))
results/I_15_3x_0.1,22,0.4151537435038839,0.2842309251423177,0.3346925231372875,0.22581323974795595,7.907849574943737e-2,3.440438884497912e-2,0.9209215042505626,0.9655956111550209,sqrt.abs(x0^(3)*x1^(-3)*x2*x3^(-3)) + cos(x1^(-3)*x2^(3)*x3^(-3)) + sqrt.abs(x0^(3)) + sqrt.abs(x0^(2)*x1^(2)*x3^(3))
results/I_15_3x_0.1,23,0.4061328229579246,0.29497879945541117,0.32639535389190366,0.21215651263019986,7.567922263267363e-2,3.705551023720613e-2,0.9243207773673263,0.9629444897627939,id(x0^(2)) + tanh(x0^(3)*x1^(-3)*x2^(-3)*x3^(3)) + id(x0^(2)*x1*x3^(3)) + cos(x0*x1^(-2)*x3^(-2))
results/I_15_3x_0.1,22,0.4094482254668855,0.2626324224674746,0.3129113939908204,0.20221403254104792,7.691985717855533e-2,2.9374323216886204e-2,0.9230801428214447,0.9706256767831138,cos(x0*x1^(-1)*x2) + cos(x0^(3)*x1^(-1)*x2^(-3)*x3^(3)) + sqrt.abs(x0^(2)) + sqrt.abs(x0^(2)*x1^(2)*x3^(3))
results/I_15_3x_0.1,22,0.4097652991586076,0.28039105014617344,0.3368104760891024,0.23133917736044274,7.703903564849457e-2,3.348108200316701e-2,0.9229609643515054,0.966518917996833,sqrt.abs(x0^(2)) + cos(x0^(3)*x3^(-3)) + sqrt.abs(x0^(3)*x1^(-3)*x2^(2)*x3^(-3)) + sqrt.abs(x0^(2)*x1^(2)*x3^(3))
results/I_15_3x_0.1,23,0.40980178282349333,0.28895890415382036,0.33428972377310495,0.22144569910315567,7.705275467980374e-2,3.555849353473684e-2,0.9229472453201962,0.9644415064652632,tanh(x0^(-2)*x1^(3)*x2*x3) + cos(x0^(3)*x3^(-3)) + id(x0*x1*x3^(3)) + sqrt.abs(x0^(3))
results/I_15_3x_0.1,21,0.42384530082039995,0.24306294877934256,0.33033937006918784,0.19312551198730887,8.242429244054718e-2,2.5159888660439955e-2,0.9175757075594528,0.9748401113395601,cos(x1^(-3)*x2*x3^(-3)) + sqrt.abs(x0^(2)*x2^(-1)*x3^(-2)) + sqrt.abs(x0^(3)) + id(x0*x1^(2)*x3^(2))
results/I_15_3x_0.1,22,0.40648707856915217,0.2658034070430627,0.3211848781042576,0.2091372068501246,7.581130494851045e-2,3.008792771042341e-2,0.9241886950514896,0.9699120722895765,tanh(x0^(3)*x1^(-3)*x2^(-3)*x3^(3)) + cos(x1^(-3)*x2*x3^(-3)) + id(x0*x1*x3^(3)) + sqrt.abs(x0^(3))
results/I_15_3x_0.1,22,0.40964899522063153,0.2983931596053336,0.33533591702274534,0.24489206578885128,7.699530978059368e-2,3.7918305075442665e-2,0.9230046902194063,0.9620816949245573,id(x0^(2)*x1^(-3)*x2^(2)*x3^(-2)) + cos(x0^(3)*x3^(-3)) + sqrt.abs(x0^(2)*x1^(2)*x3^(3)) + id(x0)
results/I_15_3x_0.1,22,0.4212351988245818,0.2629833852785724,0.3382440420577221,0.2007959102540908,8.141225625313415e-2,2.9452883078218698e-2,0.9185877437468658,0.9705471169217813,sqrt.abs(x0^(3)) + tanh(x0^(-3)*x1*x2^(3)*x3^(-3)) + sin(x1*x2^(3)*x3^(-1)) + sqrt.abs(x0^(3)*x1^(2)*x3^(3))
results/I_15_3x_0.1,23,0.4159522853383295,0.38097565552470514,0.3342339032979651,0.24891478294094818,7.938300086186677e-2,6.181098155083474e-2,0.9206169991381332,0.9381890184491652,sin(x0^(-2)*x1*x2*x3^(2)) + sqrt.abs(x0^(2)) + cos(x0^(3)*x3^(-3)) + id(x0*x1^(2)*x3^(3))
